user_id,age,travel_type,region_visited,spending_usd,num_reviews,days_trip,social_shares,satisfaction_score,would_recommend
U1336,21,Negocios,Costa,316.87,7,6,9,3.82,1
U1337,43,Negocios,Selva,237.22,16,5,1,4.12,1
U1338,46,Turismo,Costa,141.6,15,2,2,3.33,1
U1339,62,Negocios,Costa,416.48,5,14,3,4.97,1
U1340,51,Pareja,Costa,111.34,1,3,7,3.63,0
U1341,40,Turismo,Costa,358.09,9,8,4,4.33,1
U1342,54,Turismo,Sierra,423.55,5,11,6,4.84,1
U1343,28,Negocios,Costa,318.06,6,4,3,3.36,1
U1344,23,Turismo,Costa,304.06,3,6,4,4.05,1
U1345,35,Turismo,Sierra,382.73,6,9,2,3.89,1
U1346,38,Familiar,Selva,456.99,8,14,1,4.33,1
U1347,59,Familiar,Sierra,484.31,6,14,1,4.61,0
U1348,53,Turismo,Costa,404.45,16,9,2,4.46,1
U1349,58,Pareja,Selva,314.61,16,7,1,3.76,1
U1350,55,Familiar,Selva,257.25,3,6,3,4.38,1
U1351,51,Familiar,Costa,450.06,17,14,1,5.0,1
U1352,34,Negocios,Sierra,254.25,6,3,2,3.56,1
U1353,54,Negocios,Costa,347.63,6,10,2,4.3,1
U1354,42,Negocios,Costa,238.89,19,2,2,3.75,1
U1355,55,Turismo,Sierra,512.06,15,12,5,4.5,1
U1356,29,Turismo,Selva,261.73,19,3,2,3.42,1
U1357,40,Turismo,Costa,498.42,2,14,5,5.0,1
U1358,59,Familiar,Selva,211.82,8,2,5,3.64,1
U1359,39,Familiar,Selva,400.01,7,13,3,4.63,1
U1360,38,Pareja,Selva,217.72,8,5,4,3.81,1
U1361,44,Turismo,Costa,217.21,13,5,2,3.98,1
U1362,48,Turismo,Selva,311.05,15,6,0,3.65,1
U1363,23,Turismo,Costa,263.84,12,6,1,4.25,1
U1364,44,Negocios,Sierra,348.52,15,9,5,4.31,1
U1365,57,Negocios,Costa,437.56,14,12,5,4.73,1
U1366,51,Turismo,Costa,374.61,7,12,5,4.42,1
U1367,29,Turismo,Sierra,213.78,17,4,2,3.51,1
U1368,62,Familiar,Costa,321.68,5,7,10,4.43,1
U1369,24,Negocios,Costa,424.31,10,13,0,4.33,1
U1370,27,Familiar,Costa,451.2,19,14,4,5.0,1
U1371,62,Turismo,Sierra,387.22,18,13,1,4.69,1
U1372,34,Turismo,Costa,229.68,10,4,3,4.12,1
U1373,43,Turismo,Selva,543.68,2,14,3,4.67,1
U1374,38,Turismo,Costa,194.34,6,3,4,4.06,0
U1375,45,Turismo,Costa,292.62,3,9,1,4.81,1
U1376,63,Turismo,Costa,242.35,19,2,0,3.69,1
U1377,19,Negocios,Costa,398.36,5,10,4,4.7,1
U1378,60,Negocios,Costa,427.26,7,12,3,3.98,1
U1379,18,Turismo,Costa,261.82,7,8,5,3.75,1
U1380,53,Pareja,Selva,380.02,10,13,4,4.44,1
U1381,43,Turismo,Sierra,317.54,1,11,2,3.88,0
U1382,46,Familiar,Costa,482.64,11,14,4,5.0,1
U1383,38,Turismo,Costa,489.84,7,13,0,5.0,1
U1384,28,Pareja,Selva,439.89,6,12,1,4.77,1
U1385,57,Familiar,Costa,358.59,6,5,4,4.46,1
U1386,28,Turismo,Costa,216.78,13,4,0,3.53,1
U1387,53,Turismo,Sierra,289.35,16,7,6,3.77,1
U1388,56,Familiar,Sierra,377.52,13,10,4,4.63,1
U1389,57,Turismo,Sierra,360.72,2,10,6,4.03,1
U1390,52,Turismo,Costa,286.03,19,5,4,4.22,1
U1391,51,Negocios,Costa,362.43,19,11,4,4.69,1
U1392,64,Familiar,Sierra,213.58,19,6,0,4.03,1
U1393,41,Familiar,Costa,327.16,18,12,2,4.21,1
U1394,39,Negocios,Sierra,485.09,6,14,3,5.0,1
U1395,22,Turismo,Sierra,345.9,2,10,1,4.13,0
U1396,50,Turismo,Costa,158.18,19,3,2,4.48,1
U1397,53,Negocios,Selva,185.7,6,3,3,3.72,0
U1398,64,Pareja,Selva,380.94,15,6,2,4.0,1
U1399,37,Negocios,Sierra,138.89,6,2,3,3.51,1
U1400,36,Negocios,Costa,386.33,3,9,1,3.82,0
U1401,52,Turismo,Costa,304.37,11,6,4,4.42,1
U1402,60,Familiar,Costa,505.92,8,13,2,5.0,1
U1403,34,Negocios,Costa,388.26,18,11,1,3.9,1
U1404,62,Turismo,Selva,138.64,17,3,4,3.34,1
U1405,60,Turismo,Costa,488.48,19,13,1,4.8,1
U1406,51,Negocios,Costa,359.7,19,10,6,4.68,1
U1407,26,Negocios,Costa,280.38,17,3,3,4.54,1
U1408,43,Turismo,Sierra,368.55,4,8,3,4.25,0
U1409,19,Turismo,Costa,399.77,7,9,5,5.0,1
U1410,26,Pareja,Costa,423.96,5,7,3,4.45,0
U1411,26,Familiar,Costa,430.73,16,12,5,5.0,1
U1412,57,Pareja,Selva,399.9,6,8,2,4.3,0
U1413,34,Turismo,Costa,396.39,14,12,3,4.96,1
U1414,18,Pareja,Selva,221.47,2,2,6,3.42,0
U1415,42,Turismo,Selva,235.98,18,5,6,3.97,1
U1416,60,Turismo,Costa,485.03,18,14,3,4.5,1
U1417,57,Negocios,Sierra,346.49,13,8,3,4.01,1
U1418,59,Negocios,Costa,91.41,18,2,3,3.29,1
U1419,42,Turismo,Selva,430.48,17,14,1,4.59,1
U1420,56,Turismo,Sierra,205.95,13,2,5,3.42,1
U1421,52,Negocios,Costa,303.76,12,12,3,4.75,1
U1422,20,Turismo,Costa,300.74,3,7,4,3.89,1
U1423,54,Turismo,Costa,311.52,7,5,1,3.55,1
U1424,61,Turismo,Selva,303.89,1,4,3,3.4,0
U1425,61,Turismo,Costa,399.73,5,13,5,4.95,1
U1426,47,Familiar,Sierra,351.54,1,6,3,4.01,0
U1427,55,Familiar,Costa,432.6,4,10,1,4.98,1
U1428,51,Turismo,Selva,287.02,1,11,3,4.04,0
U1429,29,Turismo,Costa,400.2,13,11,3,4.8,1
U1430,36,Turismo,Sierra,450.17,14,13,4,4.48,1
U1431,54,Familiar,Costa,514.79,15,13,2,5.0,1
U1432,61,Turismo,Sierra,430.95,17,12,6,5.0,1
U1433,34,Negocios,Costa,464.1,12,11,2,4.58,1
U1434,27,Negocios,Costa,199.84,7,4,4,3.66,0
U1435,64,Turismo,Costa,203.41,19,6,2,4.85,1
U1436,29,Turismo,Sierra,362.02,3,11,7,3.95,1
U1437,33,Familiar,Costa,362.16,18,6,7,4.51,1
U1438,41,Negocios,Sierra,418.49,4,10,2,4.34,1
U1439,36,Turismo,Costa,532.75,3,12,5,4.86,1
U1440,25,Familiar,Selva,366.68,12,13,3,4.16,1
U1441,48,Familiar,Selva,446.48,12,11,3,4.89,1
U1442,38,Turismo,Sierra,454.37,17,12,1,4.22,1
U1443,34,Turismo,Costa,246.83,6,5,2,4.37,1
U1444,40,Turismo,Costa,233.23,15,2,4,3.33,1
U1445,54,Pareja,Costa,401.41,2,11,5,4.57,1
U1446,33,Negocios,Costa,306.33,8,6,2,3.45,0
U1447,23,Pareja,Sierra,228.47,14,2,2,2.91,0
U1448,25,Turismo,Sierra,354.54,5,7,0,3.81,1
U1449,42,Turismo,Selva,443.19,3,13,5,4.33,1
U1450,35,Negocios,Costa,483.28,10,11,2,5.0,1
U1451,42,Turismo,Sierra,383.62,7,11,2,4.31,1
U1452,29,Turismo,Costa,421.94,11,8,4,4.83,1
U1453,32,Negocios,Sierra,138.05,15,2,6,3.26,1
U1454,43,Turismo,Costa,345.16,2,11,1,4.62,1
U1455,58,Pareja,Costa,214.77,5,5,2,3.66,1
U1456,62,Turismo,Costa,420.03,11,10,1,4.3,1
U1457,43,Familiar,Sierra,420.79,8,14,2,4.3,1
U1458,64,Negocios,Selva,268.94,13,2,2,3.74,1
U1459,49,Turismo,Costa,345.87,11,10,1,4.47,1
U1460,27,Negocios,Costa,369.94,17,9,4,4.62,1
U1461,33,Turismo,Costa,315.32,15,6,2,4.2,1
U1462,24,Pareja,Sierra,254.75,1,7,2,4.47,0
U1463,34,Turismo,Costa,258.21,19,8,0,4.17,1
U1464,40,Negocios,Sierra,275.24,16,5,2,4.1,1
U1465,43,Turismo,Selva,291.67,19,7,4,3.84,1
U1466,38,Turismo,Selva,352.68,13,8,3,3.83,1
U1467,39,Turismo,Costa,349.35,4,12,1,4.71,1
U1468,24,Familiar,Selva,287.7,11,7,7,4.2,1
U1469,31,Familiar,Sierra,407.54,18,12,2,4.96,1
U1470,32,Turismo,Costa,339.19,18,14,3,4.68,1
U1471,24,Turismo,Sierra,488.62,10,13,3,4.39,1
U1472,26,Turismo,Selva,267.66,17,7,5,4.21,1
U1473,25,Negocios,Costa,291.62,13,3,1,3.67,1
U1474,40,Turismo,Costa,248.67,14,6,3,4.18,1
U1475,46,Turismo,Costa,212.81,7,4,1,4.21,1
U1476,35,Turismo,Sierra,265.66,10,8,3,3.82,1
U1477,48,Turismo,Costa,318.43,3,5,3,4.43,1
U1478,47,Negocios,Selva,217.15,2,2,5,3.65,0
U1479,56,Turismo,Sierra,508.86,19,13,5,4.92,1
U1480,52,Negocios,Sierra,428.48,7,13,2,4.26,0
U1481,35,Negocios,Costa,303.45,5,7,1,4.22,1
U1482,59,Familiar,Sierra,221.43,3,7,2,3.67,1
U1483,56,Negocios,Costa,296.55,2,8,1,4.71,0
U1484,34,Turismo,Costa,425.15,6,12,4,4.05,1
U1485,31,Negocios,Sierra,369.33,14,9,5,4.08,1
U1486,48,Familiar,Costa,330.07,7,4,5,4.08,1
U1487,41,Turismo,Sierra,212.99,2,7,0,3.98,0
U1488,52,Negocios,Costa,405.88,11,11,5,5.0,1
U1489,61,Turismo,Costa,197.85,3,3,1,3.94,0
U1490,62,Familiar,Costa,464.84,9,14,2,5.0,1
U1491,51,Pareja,Selva,377.33,8,10,2,3.84,1
U1492,20,Negocios,Sierra,207.1,11,3,0,3.17,0
U1493,54,Familiar,Sierra,182.22,18,4,3,3.6,1
U1494,60,Pareja,Costa,372.91,1,13,1,4.63,1
U1495,57,Pareja,Costa,447.82,15,14,4,4.49,1
U1496,43,Turismo,Selva,323.38,4,11,3,3.97,0
U1497,40,Turismo,Costa,433.2,4,13,3,4.9,1
U1498,61,Turismo,Costa,426.18,10,13,5,4.33,1
U1499,56,Familiar,Sierra,94.16,11,3,3,3.3,0
U1500,32,Turismo,Costa,468.87,18,10,4,4.52,1
U1501,21,Turismo,Selva,198.3,15,2,1,3.41,0
U1502,46,Turismo,Sierra,161.45,3,6,1,3.93,1
U1503,39,Familiar,Costa,206.79,7,2,4,3.74,1
U1504,42,Familiar,Costa,273.15,7,6,2,4.13,0
U1505,30,Negocios,Costa,284.08,17,9,3,4.39,1
U1506,35,Familiar,Selva,365.44,16,9,1,4.72,1
U1507,50,Turismo,Sierra,369.52,16,12,3,4.77,1
U1508,33,Familiar,Costa,359.62,8,9,4,4.81,1
U1509,62,Turismo,Costa,181.58,3,3,2,3.75,0
U1510,59,Turismo,Sierra,304.69,15,9,4,4.23,1
U1511,61,Pareja,Sierra,438.07,1,13,9,4.45,1
U1512,19,Turismo,Costa,202.21,10,6,4,3.82,1
U1513,52,Familiar,Costa,190.31,2,2,2,3.45,0
U1514,59,Turismo,Costa,360.62,7,8,5,4.59,1
U1515,51,Turismo,Sierra,524.6,14,14,0,4.81,1
U1516,47,Turismo,Selva,359.96,16,7,2,4.3,1
U1517,30,Turismo,Costa,350.98,15,6,2,3.36,1
U1518,30,Turismo,Sierra,171.7,7,2,4,3.43,0
U1519,35,Negocios,Costa,143.21,13,2,1,3.33,0
U1520,49,Turismo,Costa,346.3,10,7,3,4.69,1
U1521,49,Negocios,Costa,368.57,9,11,7,4.67,1
U1522,52,Pareja,Selva,439.16,9,13,1,4.6,1
U1523,56,Pareja,Costa,365.1,6,8,3,4.2,1
U1524,63,Turismo,Sierra,495.47,12,11,3,4.66,1
U1525,46,Familiar,Costa,420.85,14,11,3,4.61,1
U1526,46,Turismo,Costa,204.69,7,2,1,3.68,0
U1527,61,Turismo,Costa,316.14,8,10,1,4.16,1
U1528,33,Familiar,Sierra,319.56,8,5,2,4.87,1
U1529,61,Pareja,Costa,303.75,8,6,7,4.55,1
U1530,64,Turismo,Sierra,199.3,2,3,5,3.87,1
U1531,27,Familiar,Costa,416.33,14,13,5,4.54,1
U1532,47,Turismo,Costa,374.07,10,11,2,4.76,1
U1533,42,Pareja,Costa,463.27,18,14,8,4.88,1
U1534,56,Negocios,Costa,277.02,18,9,5,4.57,1
U1535,37,Turismo,Costa,277.56,18,3,4,4.0,1
U1536,22,Turismo,Costa,290.61,16,4,3,3.98,1
U1537,18,Turismo,Sierra,430.47,5,13,5,4.58,1
U1538,47,Negocios,Sierra,351.96,5,10,2,3.66,0
U1539,20,Pareja,Costa,215.5,10,3,4,3.55,1
U1540,62,Negocios,Costa,312.86,17,7,0,4.29,1
U1541,31,Turismo,Costa,423.84,13,13,2,5.0,1
U1542,47,Negocios,Costa,311.05,17,5,3,3.91,1
U1543,21,Turismo,Costa,256.55,18,8,7,4.1,1
U1544,35,Turismo,Selva,269.94,13,7,5,3.41,1
U1545,54,Turismo,Costa,433.17,17,11,5,5.0,1
U1546,42,Negocios,Costa,388.41,15,10,3,4.81,1
U1547,18,Negocios,Costa,338.21,12,10,1,4.57,1
U1548,63,Turismo,Costa,414.43,10,11,2,4.7,1
U1549,32,Familiar,Sierra,221.45,13,5,2,4.46,1
U1550,26,Familiar,Costa,178.93,11,2,5,3.72,1
U1551,32,Negocios,Costa,268.84,3,3,1,3.61,0
U1552,41,Turismo,Sierra,396.63,10,9,3,4.56,1
U1553,21,Negocios,Costa,408.82,11,11,2,4.87,1
U1554,29,Negocios,Sierra,297.41,6,9,2,3.69,0
U1555,54,Turismo,Sierra,197.77,1,3,3,3.39,0
U1556,54,Turismo,Costa,265.92,6,5,5,4.49,1
U1557,60,Negocios,Sierra,267.21,5,2,3,3.76,0
U1558,23,Negocios,Costa,238.63,7,8,1,4.31,1
U1559,56,Negocios,Sierra,217.49,12,5,3,3.34,1
U1560,63,Familiar,Costa,473.06,12,12,1,5.0,1
U1561,41,Pareja,Costa,417.98,7,9,3,4.06,1
U1562,28,Negocios,Sierra,368.71,2,10,2,3.64,0
U1563,30,Negocios,Selva,515.77,1,13,5,4.9,1
U1564,51,Familiar,Selva,335.52,18,10,4,4.9,1
U1565,42,Pareja,Sierra,163.41,12,4,5,3.45,1
U1566,24,Turismo,Costa,322.83,7,6,1,3.98,0
U1567,21,Negocios,Costa,370.27,19,7,1,4.8,1
U1568,25,Negocios,Costa,369.44,3,7,1,4.23,1
U1569,37,Turismo,Costa,351.24,10,11,2,4.43,1
U1570,46,Turismo,Costa,359.94,11,9,2,4.88,1
U1571,62,Negocios,Selva,347.52,5,7,1,3.94,0
U1572,63,Turismo,Costa,320.58,2,7,1,3.99,1
U1573,27,Negocios,Costa,333.41,8,5,4,4.36,1
U1574,60,Familiar,Costa,307.5,14,8,6,4.3,1
U1575,51,Turismo,Selva,346.44,8,9,3,4.1,0
U1576,43,Negocios,Sierra,250.69,6,4,1,3.31,0
U1577,58,Turismo,Sierra,369.38,1,8,6,4.19,1
U1578,20,Turismo,Costa,229.15,1,4,2,3.88,0
U1579,23,Pareja,Selva,396.34,8,9,3,4.53,1
U1580,22,Turismo,Costa,274.67,11,2,7,4.11,1
U1581,22,Turismo,Selva,168.53,18,2,3,3.6,1
U1582,64,Familiar,Sierra,297.3,10,7,5,4.36,1
U1583,40,Turismo,Costa,442.8,12,11,4,4.61,1
U1584,26,Pareja,Costa,468.57,16,10,4,4.82,1
U1585,52,Turismo,Sierra,470.65,5,13,4,4.26,1
U1586,37,Turismo,Costa,221.78,16,5,6,3.19,1
U1587,59,Negocios,Selva,315.44,12,7,3,4.33,1
U1588,52,Turismo,Costa,486.86,6,13,3,5.0,1
U1589,35,Familiar,Costa,242.69,5,6,4,4.25,1
U1590,34,Familiar,Costa,384.93,1,13,7,5.0,1
U1591,41,Negocios,Costa,177.19,19,2,2,3.43,1
U1592,20,Negocios,Costa,338.52,10,7,1,4.02,1
U1593,49,Familiar,Costa,303.73,14,10,2,4.35,1
U1594,52,Pareja,Sierra,404.19,3,13,3,4.63,1
U1595,55,Negocios,Costa,252.56,6,4,2,3.43,1
U1596,30,Turismo,Selva,471.16,5,12,3,4.31,1
U1597,64,Turismo,Sierra,253.39,17,4,4,3.79,1
U1598,42,Familiar,Selva,235.39,18,3,0,3.56,0
U1599,26,Negocios,Costa,511.31,12,14,5,4.72,1
U1600,21,Negocios,Costa,340.96,5,5,0,3.47,1
U1601,31,Familiar,Costa,468.69,9,11,5,5.0,1
U1602,54,Negocios,Sierra,136.81,12,4,4,3.27,1
U1603,51,Turismo,Selva,443.75,9,13,4,4.21,1
U1604,28,Turismo,Costa,262.28,3,3,4,3.49,1
U1605,58,Turismo,Costa,279.43,1,2,2,3.73,0
U1606,20,Turismo,Selva,270.93,15,4,1,3.27,1
U1607,45,Turismo,Costa,351.45,10,11,2,5.0,1
U1608,46,Negocios,Sierra,269.18,14,7,5,3.17,1
U1609,26,Turismo,Sierra,337.24,7,10,2,4.04,0
U1610,20,Familiar,Selva,432.01,4,12,1,4.8,1
U1611,42,Familiar,Costa,259.32,5,6,5,4.09,1
U1612,51,Negocios,Costa,86.64,16,4,3,3.64,1
U1613,29,Negocios,Sierra,224.4,3,6,1,3.51,0
U1614,59,Turismo,Selva,261.1,17,6,0,4.28,1
U1615,26,Turismo,Costa,215.19,13,6,5,3.59,1
U1616,32,Turismo,Costa,378.17,6,13,3,3.9,1
U1617,57,Turismo,Sierra,541.4,5,13,3,4.34,1
U1618,42,Negocios,Selva,327.32,16,8,2,4.17,1
U1619,22,Negocios,Selva,264.01,11,6,2,3.79,1
U1620,28,Turismo,Selva,361.12,17,8,3,4.35,1
U1621,51,Turismo,Costa,429.49,5,10,2,4.71,1
U1622,41,Negocios,Costa,395.35,6,6,5,4.1,1
U1623,32,Turismo,Sierra,301.93,10,3,3,3.61,0
U1624,55,Turismo,Selva,305.06,1,6,4,3.79,1
U1625,25,Familiar,Costa,273.33,10,9,3,5.0,1
U1626,22,Familiar,Costa,388.72,17,13,5,5.0,1
U1627,43,Turismo,Sierra,241.0,3,5,1,4.3,0
U1628,35,Negocios,Costa,241.99,2,3,3,4.09,1
U1629,23,Turismo,Costa,399.13,17,11,4,4.53,1
U1630,54,Negocios,Sierra,165.23,4,4,2,3.22,1
U1631,30,Turismo,Sierra,289.6,2,10,1,4.14,0
U1632,45,Familiar,Sierra,385.14,5,10,1,4.55,0
U1633,22,Turismo,Costa,355.97,10,9,3,4.33,1
U1634,30,Familiar,Sierra,339.48,1,9,3,4.37,0
U1635,34,Turismo,Sierra,374.12,1,9,1,3.58,0
U1636,57,Negocios,Sierra,412.31,4,9,6,4.65,1
U1637,62,Familiar,Sierra,365.48,7,9,2,4.47,1
U1638,49,Turismo,Costa,147.36,14,2,1,3.17,0
U1639,46,Turismo,Costa,401.29,14,7,6,4.5,1
U1640,20,Turismo,Costa,430.03,18,13,3,4.45,1
U1641,57,Negocios,Costa,374.69,2,10,1,4.62,1
U1642,51,Pareja,Sierra,317.29,1,9,2,4.35,0
U1643,57,Negocios,Selva,185.16,16,4,2,3.88,1
U1644,44,Pareja,Sierra,366.98,18,12,4,4.29,1
U1645,30,Pareja,Sierra,133.8,16,2,3,3.24,1
U1646,62,Familiar,Costa,66.16,6,3,3,3.59,1
U1647,50,Turismo,Costa,408.82,10,12,5,4.4,1
U1648,23,Turismo,Costa,271.77,2,3,1,3.89,0
U1649,41,Familiar,Costa,278.54,7,8,3,4.39,1
U1650,36,Turismo,Costa,566.82,17,13,5,4.74,1
U1651,33,Turismo,Sierra,374.85,3,7,3,3.76,0
U1652,57,Turismo,Selva,415.72,12,12,3,4.4,1
U1653,45,Turismo,Costa,161.1,2,3,2,3.54,0
U1654,50,Turismo,Costa,270.12,7,9,4,3.85,0
U1655,58,Turismo,Sierra,366.51,17,10,4,4.48,1
U1656,30,Turismo,Costa,331.16,19,8,4,4.79,1
U1657,60,Familiar,Selva,250.88,12,5,0,4.34,1
U1658,62,Negocios,Sierra,514.53,9,14,4,4.51,1
U1659,42,Pareja,Selva,535.92,14,14,2,4.76,1
U1660,59,Turismo,Costa,218.07,2,2,2,4.2,1
U1661,53,Familiar,Sierra,287.42,4,5,5,3.77,1
U1662,44,Turismo,Costa,245.32,19,5,3,4.18,1
U1663,55,Familiar,Sierra,349.73,16,9,2,4.02,1
U1664,24,Negocios,Costa,281.68,17,5,5,4.52,1
U1665,22,Familiar,Costa,245.26,2,5,2,4.11,1
U1666,60,Negocios,Sierra,494.11,17,14,1,5.0,1
U1667,62,Familiar,Sierra,163.85,19,3,3,4.3,1
U1668,48,Pareja,Selva,402.24,8,13,3,4.42,1
U1669,40,Turismo,Sierra,342.06,6,11,1,4.02,1
U1670,59,Negocios,Sierra,294.32,12,8,3,4.05,1
U1671,27,Familiar,Costa,246.73,18,5,1,4.19,1
U1672,49,Turismo,Sierra,468.08,2,12,4,4.42,1
U1673,60,Familiar,Sierra,307.61,19,7,3,3.77,1
U1674,47,Negocios,Selva,174.66,10,4,4,3.39,1
U1675,56,Negocios,Selva,257.65,3,8,3,3.58,1
U1676,48,Pareja,Costa,284.73,12,7,6,4.28,1
U1677,35,Turismo,Selva,280.6,16,4,1,4.06,1
U1678,53,Familiar,Costa,331.24,12,5,3,4.63,1
U1679,19,Turismo,Costa,314.87,8,11,5,4.48,1
U1680,31,Turismo,Sierra,301.93,5,6,2,3.65,1
U1681,30,Turismo,Costa,352.1,11,10,3,4.47,1
U1682,46,Turismo,Sierra,289.32,10,7,2,4.17,1
U1683,29,Turismo,Costa,407.86,3,14,5,4.54,1
U1684,56,Turismo,Costa,250.09,9,5,0,3.99,1
U1685,19,Turismo,Sierra,361.17,12,12,1,4.28,1
U1686,49,Turismo,Sierra,403.34,6,12,3,4.91,1
U1687,30,Familiar,Selva,385.17,19,8,3,4.73,1
U1688,63,Negocios,Sierra,248.22,16,3,4,3.83,1
U1689,44,Turismo,Sierra,356.78,14,5,4,3.45,1
U1690,58,Negocios,Costa,309.63,4,6,4,4.17,1
U1691,34,Turismo,Costa,269.82,18,5,5,3.94,1
U1692,57,Familiar,Costa,288.74,10,5,3,4.28,1
U1693,48,Negocios,Sierra,377.84,18,12,4,3.89,1
U1694,51,Negocios,Sierra,356.77,12,14,0,4.09,1
U1695,41,Negocios,Costa,412.0,19,10,4,4.5,1
U1696,62,Turismo,Sierra,326.86,8,12,4,4.59,1
U1697,52,Familiar,Sierra,517.15,1,14,1,4.86,1
U1698,23,Negocios,Costa,254.2,14,3,5,3.74,1
U1699,36,Familiar,Costa,263.06,6,7,2,4.91,1
U1700,47,Turismo,Selva,328.17,14,9,2,4.02,1
U1701,24,Turismo,Sierra,349.4,2,9,3,4.11,0
U1702,27,Pareja,Selva,370.52,9,12,4,4.31,1
U1703,58,Turismo,Costa,354.78,12,8,4,3.91,1
U1704,49,Turismo,Selva,425.84,5,11,2,4.57,1
U1705,51,Negocios,Costa,344.48,2,12,1,4.29,0
U1706,45,Negocios,Costa,219.94,19,5,5,3.88,1
U1707,32,Turismo,Selva,325.91,7,8,4,4.19,0
U1708,47,Negocios,Costa,518.1,7,14,5,5.0,1
U1709,54,Turismo,Sierra,427.02,10,11,3,4.01,1
U1710,46,Turismo,Costa,188.99,17,7,3,4.19,1
U1711,39,Turismo,Sierra,402.03,14,12,2,4.66,1
U1712,21,Negocios,Selva,329.17,11,7,3,3.82,1
U1713,37,Turismo,Costa,176.66,6,3,1,3.88,1
U1714,49,Turismo,Sierra,306.1,8,9,2,4.56,0
U1715,53,Pareja,Costa,312.62,19,9,4,4.05,1
U1716,21,Negocios,Sierra,401.23,19,12,2,4.47,1
U1717,44,Familiar,Costa,278.8,17,8,5,4.58,1
U1718,34,Turismo,Costa,449.63,18,12,4,4.86,1
U1719,29,Turismo,Costa,329.16,12,10,2,4.59,1
U1720,39,Turismo,Costa,298.16,9,9,4,4.3,1
U1721,34,Negocios,Selva,352.26,16,10,1,4.36,1
U1722,27,Negocios,Costa,446.14,18,10,4,4.32,1
U1723,18,Turismo,Costa,331.8,16,7,2,4.26,1
U1724,39,Turismo,Costa,246.1,16,3,7,3.7,1
U1725,43,Pareja,Costa,453.16,4,13,3,4.39,1
U1726,35,Turismo,Sierra,280.4,7,8,2,3.81,1
U1727,31,Negocios,Selva,206.87,1,4,6,3.69,1
U1728,64,Familiar,Costa,420.57,1,14,1,5.0,0
U1729,46,Turismo,Selva,382.33,8,8,2,3.78,0
U1730,29,Turismo,Sierra,386.96,8,10,4,3.99,1
U1731,53,Turismo,Costa,311.05,10,11,7,4.59,1
U1732,52,Pareja,Sierra,467.04,1,11,5,4.64,0
U1733,29,Familiar,Sierra,200.06,14,3,2,4.12,1
U1734,24,Turismo,Sierra,493.74,14,14,4,5.0,1
U1735,46,Turismo,Selva,358.15,10,7,5,4.23,1
U1736,28,Pareja,Costa,332.96,19,14,2,4.44,1
U1737,50,Turismo,Selva,328.26,16,7,2,4.04,1
U1738,23,Negocios,Sierra,359.56,9,10,1,4.72,1
U1739,64,Turismo,Costa,339.97,16,14,1,5.0,1
U1740,32,Negocios,Sierra,315.56,8,10,3,4.27,1
U1741,49,Turismo,Costa,438.34,7,14,4,4.94,1
U1742,28,Turismo,Selva,325.6,11,6,2,4.17,1
U1743,40,Turismo,Sierra,274.5,6,6,1,3.86,1
U1744,43,Negocios,Costa,379.6,15,10,1,4.81,1
U1745,51,Familiar,Costa,332.17,19,9,5,4.92,1
U1746,63,Turismo,Sierra,382.15,14,8,1,4.27,1
U1747,51,Turismo,Costa,376.02,15,9,2,4.31,1
U1748,46,Turismo,Costa,313.68,6,7,2,3.72,0
U1749,21,Turismo,Costa,181.72,10,4,1,3.98,0
U1750,34,Negocios,Costa,333.74,14,8,4,4.33,1
U1751,52,Negocios,Costa,489.07,16,9,2,4.41,1
U1752,30,Familiar,Costa,389.74,13,9,2,4.39,1
U1753,58,Pareja,Costa,157.47,11,2,2,3.81,1
U1754,56,Turismo,Sierra,420.38,3,8,4,3.76,0
U1755,32,Negocios,Sierra,199.71,8,4,8,3.69,1
U1756,46,Turismo,Costa,252.37,3,3,2,4.11,0
U1757,46,Familiar,Costa,214.35,2,3,3,4.24,0
U1758,28,Familiar,Sierra,359.08,14,9,3,4.35,1
U1759,49,Negocios,Costa,383.13,15,10,0,4.09,0
U1760,19,Negocios,Costa,226.5,3,4,3,4.03,1
U1761,64,Familiar,Costa,219.41,1,4,3,4.5,1
U1762,31,Turismo,Selva,239.69,15,7,7,3.66,1
U1763,37,Turismo,Sierra,360.38,2,12,3,4.47,1
U1764,39,Negocios,Sierra,411.11,18,11,2,4.85,1
U1765,28,Turismo,Sierra,160.3,1,2,0,3.52,0
U1766,44,Familiar,Sierra,260.03,9,7,5,4.05,1
U1767,20,Pareja,Costa,580.21,3,13,2,5.0,1
U1768,34,Turismo,Sierra,363.34,2,4,2,3.71,0
U1769,61,Turismo,Costa,445.67,4,12,3,4.3,1
U1770,45,Negocios,Sierra,297.17,16,5,2,4.09,1
U1771,46,Turismo,Sierra,331.57,1,10,1,4.04,0
U1772,38,Turismo,Sierra,179.61,9,4,5,3.46,1
U1773,64,Turismo,Costa,177.42,8,2,2,3.47,1
U1774,33,Turismo,Costa,238.89,6,4,2,3.74,1
U1775,54,Negocios,Sierra,363.41,18,8,4,4.55,1
U1776,37,Negocios,Sierra,369.55,16,14,1,4.94,1
U1777,23,Turismo,Selva,435.12,8,8,1,4.81,0
U1778,36,Negocios,Costa,429.03,4,12,3,4.99,1
U1779,22,Negocios,Sierra,205.78,3,6,1,3.85,0
U1780,20,Pareja,Sierra,202.31,15,2,2,3.07,0
